iter	RMSE
1433	2.812032469e-05
1434	2.793878174e-05
1435	2.774743868e-05
1436	2.755667265e-05
1437	2.731053298e-05
1438	2.721532216e-05
1439	2.699676773e-05
1440	2.690588197e-05
1441	2.665004918e-05
1442	2.657933237e-05
1443	2.648826416e-05
1444	2.642358153e-05
1445	2.639525119e-05
1446	2.632989569e-05
1447	2.614821885e-05
1448	2.596724391e-05
1449	2.588384958e-05
1450	2.571018529e-05
1451	2.559523403e-05
1452	2.526548585e-05
1453	2.514598574e-05
1454	2.499151521e-05
1455	2.476780704e-05
1456	2.468176062e-05
1457	2.452773003e-05
1458	2.449238696e-05
1459	2.410934946e-05
1460	2.405685914e-05
1461	2.39525737e-05
1462	2.386478328e-05
1463	2.367797378e-05
1464	2.345222911e-05
1465	2.337055366e-05
1466	2.326353177e-05
1467	2.295305287e-05
1468	2.285775478e-05
1469	2.264219497e-05
1470	2.259961597e-05
1471	2.248274452e-05
1472	2.229510345e-05
1473	2.210677958e-05
1474	2.200134117e-05
1475	2.16629781e-05
1476	2.155190253e-05
1477	2.147142163e-05
1478	2.135574595e-05
1479	2.117504168e-05
1480	2.095143403e-05
1481	2.079078696e-05
1482	2.065033206e-05
1483	2.055615572e-05
1484	2.04226797e-05
1485	2.017574677e-05
1486	2.004532701e-05
1487	1.971572506e-05
1488	1.954034577e-05
1489	1.942593811e-05
1490	1.933694575e-05
1491	1.919230364e-05
1492	1.912285865e-05
1493	1.891565753e-05
1494	1.849437628e-05
1495	1.832866879e-05
1496	1.821261337e-05
1497	1.810530977e-05
1498	1.803673329e-05
1499	1.792724132e-05
1500	1.780999172e-05
1501	1.77832448e-05
1502	1.769801322e-05
1503	1.754440436e-05
1504	1.746320132e-05
1505	1.740340654e-05
1506	1.730156374e-05
1507	1.713326815e-05
1508	1.693045176e-05
1509	1.682497265e-05
1510	1.676356943e-05
1511	1.654791789e-05
1512	1.649829268e-05
1513	1.634547758e-05
1514	1.616779619e-05
1515	1.603101512e-05
1516	1.599019403e-05
1517	1.582699573e-05
1518	1.566768374e-05
1519	1.550185773e-05
1520	1.531513077e-05
1521	1.526745031e-05
1522	1.520506641e-05
1523	1.505386936e-05
1524	1.501074718e-05
1525	1.499089943e-05
1526	1.492060202e-05
1527	1.481357103e-05
1528	1.479067318e-05
1529	1.475150017e-05
1530	1.464063009e-05
1531	1.443374757e-05
1532	1.437252015e-05
1533	1.432790103e-05
1534	1.421784912e-05
1535	1.414083558e-05
1536	1.404498379e-05
1537	1.391945469e-05
1538	1.388310517e-05
1539	1.379162001e-05
1540	1.371417961e-05
1541	1.368200341e-05
1542	1.365725014e-05
1543	1.350398664e-05
1544	1.340501041e-05
1545	1.329748409e-05
1546	1.310338183e-05
1547	1.296899132e-05
1548	1.291700364e-05
1549	1.285183166e-05
1550	1.277024325e-05
1551	1.273380038e-05
1552	1.26509807e-05
1553	1.260098123e-05
1554	1.253296113e-05
1555	1.252131719e-05
1556	1.246646664e-05
1557	1.237013434e-05
1558	1.23352634e-05
1559	1.230504121e-05
1560	1.217055349e-05
1561	1.214503743e-05
1562	1.208352216e-05
1563	1.198734858e-05
1564	1.194110435e-05
1565	1.18995685e-05
1566	1.187860045e-05
1567	1.177388628e-05
1568	1.173259963e-05
1569	1.165841195e-05
1570	1.164115948e-05
1571	1.159618505e-05
1572	1.143507238e-05
1573	1.131240676e-05
1574	1.128799323e-05
1575	1.120474632e-05
1576	1.113175075e-05
1577	1.111441655e-05
1578	1.096395587e-05
1579	1.087808986e-05
1580	1.08450133e-05
1581	1.071272591e-05
1582	1.067789572e-05
1583	1.059755e-05
1584	1.050683948e-05
1585	1.046841618e-05
1586	1.03998497e-05
1587	1.021324966e-05
1588	1.018675941e-05
1589	1.011914972e-05
1590	1.007339693e-05
1591	9.941870675e-06
1592	9.732730316e-06
1593	9.70726105e-06
1594	9.693192104e-06
1595	9.680463662e-06
1596	9.654173516e-06
1597	9.639313326e-06
1598	9.530554271e-06
1599	9.469566964e-06
1600	9.416756699e-06
1601	9.346333384e-06
1602	9.300629166e-06
1603	9.241245229e-06
1604	9.218454683e-06
1605	9.204901534e-06
1606	9.132958006e-06
1607	9.118008135e-06
1608	9.077537649e-06
1609	9.029906747e-06
1610	8.989017785e-06
1611	8.962600937e-06
1612	8.891402687e-06
1613	8.831581134e-06
1614	8.745028139e-06
1615	8.676588715e-06
1616	8.664366124e-06
1617	8.630823751e-06
1618	8.539502626e-06
1619	8.429813074e-06
1620	8.348064562e-06
1621	8.270809997e-06
1622	8.224784524e-06
1623	8.215934433e-06
1624	8.124271129e-06
1625	8.072081611e-06
1626	7.95933255e-06
1627	7.907103918e-06
1628	7.895677899e-06
1629	7.810384243e-06
1630	7.788892768e-06
1631	7.741762828e-06
1632	7.705677844e-06
1633	7.649820183e-06
1634	7.583368834e-06
1635	7.544907142e-06
1636	7.492955839e-06
1637	7.410494484e-06
1638	7.357129444e-06
1639	7.231324772e-06
1640	7.222960699e-06
1641	7.197362304e-06
1642	7.135614609e-06
1643	7.110719942e-06
1644	7.086505528e-06
1645	7.0194979e-06
1646	6.9497382e-06
1647	6.933159958e-06
1648	6.888461499e-06
1649	6.843130272e-06
1650	6.786040808e-06
1651	6.769502379e-06
1652	6.762312807e-06
1653	6.752716256e-06
1654	6.696986477e-06
1655	6.641104089e-06
1656	6.572263139e-06
1657	6.565108103e-06
1658	6.497988629e-06
1659	6.479220443e-06
1660	6.424589488e-06
1661	6.345222504e-06
1662	6.306441943e-06
1663	6.296058081e-06
1664	6.260652109e-06
1665	6.193123704e-06
1666	6.109971248e-06
1667	6.067732e-06
1668	6.061845616e-06
1669	6.000888739e-06
1670	5.94555153e-06
1671	5.891048664e-06
1672	5.87405041e-06
1673	5.806925626e-06
1674	5.780182346e-06
1675	5.743499285e-06
1676	5.731896997e-06
1677	5.657945067e-06
1678	5.617148066e-06
1679	5.566626699e-06
1680	5.497589708e-06
1681	5.453702431e-06
1682	5.413093979e-06
1683	5.371051445e-06
1684	5.351990164e-06
1685	5.329547446e-06
1686	5.274135558e-06
1687	5.239703269e-06
1688	5.218328756e-06
1689	5.185638706e-06
1690	5.149875035e-06
1691	5.139274222e-06
1692	5.115629362e-06
1693	5.104087553e-06
1694	5.068716322e-06
1695	5.054840359e-06
1696	4.950194092e-06
1697	4.915912888e-06
1698	4.871706033e-06
1699	4.86499861e-06
1700	4.827312046e-06
1701	4.819845153e-06
1702	4.784746387e-06
1703	4.75271594e-06
1704	4.727897397e-06
1705	4.720051991e-06
1706	4.705778042e-06
1707	4.657671537e-06
1708	4.629532392e-06
1709	4.607573056e-06
1710	4.599790954e-06
1711	4.575563413e-06
1712	4.536664242e-06
1713	4.523133349e-06
1714	4.514713603e-06
1715	4.47790739e-06
1716	4.3932845e-06
1717	4.353117261e-06
1718	4.331647061e-06
1719	4.30317829e-06
1720	4.268026957e-06
1721	4.245405878e-06
1722	4.221450397e-06
1723	4.193127576e-06
1724	4.173756061e-06
1725	4.153390886e-06
1726	4.116839059e-06
1727	4.066018012e-06
1728	4.048699802e-06
1729	4.035059652e-06
1730	4.03091504e-06
1731	4.017004477e-06
1732	3.99057097e-06
1733	3.981093288e-06
1734	3.943679907e-06
1735	3.924438881e-06
1736	3.902542863e-06
1737	3.854597379e-06
1738	3.8388816e-06
1739	3.835460843e-06
1740	3.81085153e-06
1741	3.793635316e-06
1742	3.740216572e-06
1743	3.73647691e-06
1744	3.717874019e-06
1745	3.708101656e-06
1746	3.686865535e-06
1747	3.662419015e-06
1748	3.645502416e-06
1749	3.610558818e-06
1750	3.58651737e-06
1751	3.569919415e-06
1752	3.564769743e-06
1753	3.561021228e-06
1754	3.532098976e-06
1755	3.487751303e-06
1756	3.436707453e-06
1757	3.412842898e-06
1758	3.390918573e-06
1759	3.387110921e-06
1760	3.382009844e-06
1761	3.357810507e-06
1762	3.350325296e-06
1763	3.346559687e-06
1764	3.336847931e-06
1765	3.299356263e-06
1766	3.285798373e-06
1767	3.264453395e-06
1768	3.241407362e-06
1769	3.218268308e-06
1770	3.198804816e-06
1771	3.181364097e-06
1772	3.161124228e-06
1773	3.130653922e-06
1774	3.109421911e-06
1775	3.090452649e-06
1776	3.060039065e-06
1777	3.057308044e-06
1778	3.041205083e-06
1779	3.013979262e-06
1780	2.997624944e-06
1781	2.981434742e-06
1782	2.979093731e-06
1783	2.948177532e-06
1784	2.931829226e-06
1785	2.928776203e-06
1786	2.913930857e-06
1787	2.906723298e-06
1788	2.868322648e-06
1789	2.836178459e-06
1790	2.819081972e-06
1791	2.803687621e-06
1792	2.775369632e-06
1793	2.772939474e-06
1794	2.748787162e-06
1795	2.742453313e-06
1796	2.718188277e-06
1797	2.715933651e-06
1798	2.689909197e-06
1799	2.677301841e-06
1800	2.645899694e-06
1801	2.627516685e-06
1802	2.610284131e-06
1803	2.58571641e-06
1804	2.56914388e-06
1805	2.561956202e-06
1806	2.545549986e-06
1807	2.539187265e-06
1808	2.52842923e-06
1809	2.511901659e-06
1810	2.499849317e-06
1811	2.480946588e-06
1812	2.450097001e-06
1813	2.439830844e-06
1814	2.408266794e-06
1815	2.403755461e-06
1816	2.401293113e-06
1817	2.398841142e-06
1818	2.391553176e-06
1819	2.367112812e-06
1820	2.355452298e-06
1821	2.344508229e-06
1822	2.331409917e-06
1823	2.329443476e-06
1824	2.309558001e-06
1825	2.28724809e-06
1826	2.245574376e-06
1827	2.22434353e-06
1828	2.216879779e-06
1829	2.197543364e-06
1830	2.195813026e-06
1831	2.180879222e-06
1832	2.175193826e-06
1833	2.161659948e-06
1834	2.150819958e-06
1835	2.137778634e-06
1836	2.12564465e-06
1837	2.108643988e-06
1838	2.105510315e-06
1839	2.086916428e-06
1840	2.077447922e-06
1841	2.071088021e-06
1842	2.05281083e-06
1843	2.048177984e-06
1844	2.044475798e-06
1845	2.034467943e-06
1846	2.014190952e-06
1847	2.00157052e-06
1848	1.998310085e-06
1849	1.99129186e-06
1850	1.977712814e-06
1851	1.969275022e-06
1852	1.953312782e-06
1853	1.935916458e-06
1854	1.924725064e-06
1855	1.906032252e-06
1856	1.893329686e-06
1857	1.886169777e-06
1858	1.875357005e-06
1859	1.858401311e-06
1860	1.843278796e-06
1861	1.829029952e-06
1862	1.817047645e-06
1863	1.799037554e-06
1864	1.782921936e-06
1865	1.774242152e-06
1866	1.76589883e-06
1867	1.762763489e-06
1868	1.759571475e-06
1869	1.752737699e-06
1870	1.73985711e-06
1871	1.728570615e-06
1872	1.723560411e-06
1873	1.715462798e-06
1874	1.706281581e-06
1875	1.699408318e-06
1876	1.689948329e-06
1877	1.680998412e-06
1878	1.665678467e-06
1879	1.65214622e-06
1880	1.647546516e-06
1881	1.633953737e-06
1882	1.622636052e-06
1883	1.614642681e-06
1884	1.613408099e-06
1885	1.608625941e-06
1886	1.598417581e-06
1887	1.584891507e-06
1888	1.572433276e-06
1889	1.564510181e-06
1890	1.554677953e-06
1891	1.531867035e-06
1892	1.51714134e-06
1893	1.497016158e-06
1894	1.481907054e-06
1895	1.474557386e-06
1896	1.464553273e-06
1897	1.4634674e-06
1898	1.443704818e-06
1899	1.433930631e-06
1900	1.427052191e-06
1901	1.42234753e-06
1902	1.415097167e-06
1903	1.410096865e-06
1904	1.402064373e-06
1905	1.386880182e-06
1906	1.383615182e-06
1907	1.381315009e-06
1908	1.375918999e-06
1909	1.369214227e-06
1910	1.360128307e-06
1911	1.341683145e-06
1912	1.329734929e-06
1913	1.315248169e-06
1914	1.307082148e-06
1915	1.288233552e-06
1916	1.275112582e-06
1917	1.265844208e-06
1918	1.258420766e-06
1919	1.24614117e-06
1920	1.241219719e-06
1921	1.238199553e-06
1922	1.230223442e-06
1923	1.2248268e-06
1924	1.217301227e-06
1925	1.214752924e-06
1926	1.212792559e-06
1927	1.196794286e-06
1928	1.184828972e-06
1929	1.169597489e-06
1930	1.164597856e-06
1931	1.157909387e-06
1932	1.149774192e-06
1933	1.134547889e-06
1934	1.128959986e-06
1935	1.123266817e-06
1936	1.113729246e-06
1937	1.099396704e-06
1938	1.086024976e-06
1939	1.07803502e-06
1940	1.069676978e-06
1941	1.056752331e-06
1942	1.047730264e-06
1943	1.047099196e-06
1944	1.041845401e-06
1945	1.032157281e-06
1946	1.025725612e-06
1947	1.01965437e-06
1948	1.016524981e-06
1949	1.012370708e-06
1950	1.010593498e-06
1951	1.004035028e-06
1952	9.971932156e-07
1953	9.895352351e-07
1954	9.820562148e-07
1955	9.795580584e-07
1956	9.741534851e-07
1957	9.735695216e-07
1958	9.687372253e-07
1959	9.605447755e-07
1960	9.518104326e-07
1961	9.486427467e-07
1962	9.442110692e-07
1963	9.371503435e-07
1964	9.338281974e-07
1965	9.322771966e-07
1966	9.258276632e-07
1967	9.235582711e-07
1968	9.189978252e-07
1969	9.135381856e-07
1970	9.097082159e-07
1971	9.069278851e-07
1972	8.943487131e-07
1973	8.901456917e-07
1974	8.840198022e-07
1975	8.820193105e-07
1976	8.762871677e-07
1977	8.679977066e-07
1978	8.575512923e-07
1979	8.494171655e-07
1980	8.431846058e-07
1981	8.360932539e-07
1982	8.288904729e-07
1983	8.256686371e-07
1984	8.203614018e-07
1985	8.136625759e-07
1986	8.080110347e-07
1987	8.055362689e-07
1988	8.03773227e-07
1989	8.015106895e-07
1990	8.011057893e-07
1991	7.918446576e-07
1992	7.877903085e-07
1993	7.817753284e-07
1994	7.795365303e-07
1995	7.710113038e-07
1996	7.655742748e-07
1997	7.605972915e-07
1998	7.509910129e-07
1999	7.497572827e-07
2000	7.420201108e-07
2001	7.384033475e-07
2002	7.319073376e-07
2003	7.269465927e-07
2004	7.216197964e-07
2005	7.149365029e-07
2006	7.111224906e-07
2007	7.056673577e-07
2008	6.981810593e-07
2009	6.910730427e-07
2010	6.859704942e-07
2011	6.809944471e-07
2012	6.77372441e-07
2013	6.745894013e-07
2014	6.692416797e-07
2015	6.655145463e-07
2016	6.604363455e-07
2017	6.589135945e-07
2018	6.559852005e-07
2019	6.494657818e-07
2020	6.436142902e-07
2021	6.423493647e-07
2022	6.404215489e-07
2023	6.364935651e-07
2024	6.341356839e-07
2025	6.300881447e-07
2026	6.265208498e-07
2027	6.230414288e-07
2028	6.154795559e-07
2029	6.09399701e-07
2030	6.041840456e-07
2031	6.032289911e-07
2032	6.024420223e-07
2033	5.975782622e-07
2034	5.95658783e-07
2035	5.944954494e-07
2036	5.904763572e-07
2037	5.872400267e-07
2038	5.853186526e-07
2039	5.811123756e-07
2040	5.761083477e-07
2041	5.729411616e-07
2042	5.70522341e-07
2043	5.687225317e-07
2044	5.626286251e-07
2045	5.574528718e-07
2046	5.513924094e-07
2047	5.509082943e-07
2048	5.466094321e-07
2049	5.37945907e-07
2050	5.304996856e-07
2051	5.278581078e-07
2052	5.223839525e-07
2053	5.215908853e-07
2054	5.206560055e-07
2055	5.180446952e-07
2056	5.168052224e-07
2057	5.14626705e-07
2058	5.140791968e-07
2059	5.087168717e-07
2060	5.054535268e-07
2061	5.032494457e-07
2062	4.986705737e-07
2063	4.946091902e-07
2064	4.910139359e-07
2065	4.867777337e-07
2066	4.81996556e-07
2067	4.771933266e-07
2068	4.739512583e-07
2069	4.69859332e-07
2070	4.683581123e-07
2071	4.661299474e-07
2072	4.639498639e-07
2073	4.610898363e-07
2074	4.552066473e-07
2075	4.514077423e-07
2076	4.474749317e-07
2077	4.447229997e-07
2078	4.428855042e-07
2079	4.362101634e-07
2080	4.359018847e-07
2081	4.311358262e-07
2082	4.275539181e-07
2083	4.245544799e-07
2084	4.215102376e-07
2085	4.187024138e-07
2086	4.179256235e-07
2087	4.157142294e-07
2088	4.152788192e-07
2089	4.121441817e-07
2090	4.094005737e-07
2091	4.043593866e-07
2092	4.01662043e-07
2093	3.971239491e-07
2094	3.965023275e-07
2095	3.946521728e-07
2096	3.923504167e-07
2097	3.900973617e-07
2098	3.846631682e-07
2099	3.815338048e-07
2100	3.797613372e-07
2101	3.776685943e-07
2102	3.756304846e-07
2103	3.746179642e-07
2104	3.716019148e-07
2105	3.712960155e-07
2106	3.681986104e-07
2107	3.666750429e-07
2108	3.645667329e-07
2109	3.573098376e-07
2110	3.542705058e-07
2111	3.508883839e-07
2112	3.450976137e-07
2113	3.441474759e-07
2114	3.418788277e-07
2115	3.385224442e-07
2116	3.380283906e-07
2117	3.342940422e-07
2118	3.317620553e-07
2119	3.286777295e-07
2120	3.283955291e-07
2121	3.259111854e-07
2122	3.246315837e-07
2123	3.218943517e-07
2124	3.212172809e-07
2125	3.185814228e-07
2126	3.172855357e-07
2127	3.148294991e-07
2128	3.091805576e-07
2129	3.057641158e-07
2130	3.032719135e-07
2131	3.004505419e-07
2132	2.97791466e-07
2133	2.966686985e-07
2134	2.950158198e-07
2135	2.938669107e-07
2136	2.933752961e-07
2137	2.916225426e-07
2138	2.883131326e-07
2139	2.858195327e-07
2140	2.839325604e-07
2141	2.810431168e-07
2142	2.80306134e-07
2143	2.779781039e-07
2144	2.743869029e-07
2145	2.724762778e-07
2146	2.719445532e-07
2147	2.71171066e-07
2148	2.692862717e-07
2149	2.689994098e-07
2150	2.671617532e-07
2151	2.640714386e-07
2152	2.615495348e-07
2153	2.60636822e-07
2154	2.574569832e-07
2155	2.549038102e-07
2156	2.526094721e-07
2157	2.511074095e-07
2158	2.505085014e-07
2159	2.477704947e-07
2160	2.455536893e-07
2161	2.429197566e-07
2162	2.418651618e-07
2163	2.407997892e-07
2164	2.387440881e-07
2165	2.365325987e-07
2166	2.343783086e-07
2167	2.321673684e-07
2168	2.295439337e-07
2169	2.288714689e-07
2170	2.281234379e-07
2171	2.266885255e-07
2172	2.255307626e-07
2173	2.253428273e-07
2174	2.245964637e-07
2175	2.195870567e-07
2176	2.182108915e-07
2177	2.174689135e-07
2178	2.157461547e-07
2179	2.155748423e-07
2180	2.132844018e-07
2181	2.104460196e-07
2182	2.086850654e-07
2183	2.074176232e-07
2184	2.03737397e-07
2185	2.03583468e-07
2186	2.028883466e-07
2187	2.007980762e-07
2188	1.988396764e-07
2189	1.976954122e-07
2190	1.962154507e-07
2191	1.958796578e-07
2192	1.953896251e-07
2193	1.918687744e-07
2194	1.900452387e-07
2195	1.879685991e-07
2196	1.877979295e-07
2197	1.860080273e-07
2198	1.856276995e-07
2199	1.843696079e-07
2200	1.824947464e-07
2201	1.817059921e-07
2202	1.812615391e-07
2203	1.789939426e-07
2204	1.775804337e-07
2205	1.766295801e-07
2206	1.746763857e-07
2207	1.73091931e-07
2208	1.725506351e-07
2209	1.723470302e-07
2210	1.709793427e-07
2211	1.696134224e-07
2212	1.678180065e-07
2213	1.674391762e-07
2214	1.660704025e-07
2215	1.642166895e-07
2216	1.624204341e-07
2217	1.610318304e-07
2218	1.595262149e-07
2219	1.587698909e-07
2220	1.574891599e-07
2221	1.558994108e-07
2222	1.554848752e-07
2223	1.543906661e-07
2224	1.533213414e-07
2225	1.531485924e-07
2226	1.526620732e-07
2227	1.517309091e-07
2228	1.514146028e-07
2229	1.495880833e-07
2230	1.494216121e-07
2231	1.490878727e-07
2232	1.47845706e-07
2233	1.468324406e-07
2234	1.454368278e-07
2235	1.450717606e-07
2236	1.449401534e-07
2237	1.432099261e-07
2238	1.423601611e-07
2239	1.413321057e-07
2240	1.409270935e-07
2241	1.406314924e-07
2242	1.396806958e-07
2243	1.388957197e-07
2244	1.387753478e-07
2245	1.376863211e-07
2246	1.365820407e-07
2247	1.358509225e-07
2248	1.342118842e-07
2249	1.339657119e-07
2250	1.319421557e-07
2251	1.30712188e-07
2252	1.300303707e-07
2253	1.29929147e-07
2254	1.291274057e-07
2255	1.270819562e-07
2256	1.251919808e-07
2257	1.24272086e-07
2258	1.23741498e-07
2259	1.236469181e-07
2260	1.222862209e-07
2261	1.219087558e-07
2262	1.205310574e-07
2263	1.193039703e-07
2264	1.183452399e-07
2265	1.17668674e-07
2266	1.169374408e-07
2267	1.163810498e-07
2268	1.153549787e-07
2269	1.149467036e-07
2270	1.147795443e-07
2271	1.140512055e-07
2272	1.130665914e-07
2273	1.123690038e-07
2274	1.109651971e-07
2275	1.108198689e-07
2276	1.091252819e-07
2277	1.084233568e-07
2278	1.076048613e-07
2279	1.063381792e-07
2280	1.061309143e-07
2281	1.057238665e-07
2282	1.054578741e-07
2283	1.049136222e-07
2284	1.045432987e-07
2285	1.041210909e-07
2286	1.032532776e-07
2287	1.025489434e-07
2288	1.015446426e-07
2289	1.010094434e-07
2290	1.005658705e-07
2291	1.003065239e-07
2292	9.994377781e-08
2293	9.829521692e-08
2294	9.743776201e-08
2295	9.697502331e-08
2296	9.653428983e-08
2297	9.623014074e-08
2298	9.588611502e-08
2299	9.499375885e-08
2300	9.458599864e-08
2301	9.341901394e-08
2302	9.310750433e-08
2303	9.252083003e-08
2304	9.226731165e-08
2305	9.132063849e-08
2306	9.072950403e-08
2307	8.974520394e-08
2308	8.948223641e-08
2309	8.913866269e-08
2310	8.906215182e-08
2311	8.837573674e-08
2312	8.78107223e-08
2313	8.730824329e-08
2314	8.637644957e-08
2315	8.567106663e-08
2316	8.506657086e-08
2317	8.472432915e-08
2318	8.458713809e-08
2319	8.338502849e-08
2320	8.260222934e-08
2321	8.229453269e-08
2322	8.180290799e-08
2323	8.172974342e-08
2324	8.09935157e-08
2325	8.057371183e-08
2326	8.008081474e-08
2327	7.985738276e-08
2328	7.948131439e-08
2329	7.940635239e-08
2330	7.89468348e-08
2331	7.876457631e-08
2332	7.811791969e-08
2333	7.746792566e-08
2334	7.732390749e-08
2335	7.724145129e-08
2336	7.685342998e-08
2337	7.634647366e-08
2338	7.606353901e-08
2339	7.522912687e-08
2340	7.51777751e-08
2341	7.478578064e-08
2342	7.472353944e-08
2343	7.457430097e-08
2344	7.421542247e-08
2345	7.402050057e-08
2346	7.353633989e-08
2347	7.302110005e-08
2348	7.223003702e-08
2349	7.16339865e-08
2350	7.122308685e-08
2351	7.115372576e-08
2352	7.017704962e-08
2353	6.986323288e-08
2354	6.952450442e-08
2355	6.931767469e-08
2356	6.882849888e-08
2357	6.8396701e-08
2358	6.777081809e-08
2359	6.741805606e-08
2360	6.677268739e-08
2361	6.627738821e-08
2362	6.584758773e-08
2363	6.508096371e-08
2364	6.467419905e-08
2365	6.436110111e-08
2366	6.375196833e-08
2367	6.337225015e-08
2368	6.283673182e-08
2369	6.270599807e-08
2370	6.22431465e-08
2371	6.219072528e-08
2372	6.149763727e-08
2373	6.144844288e-08
2374	6.135015637e-08
2375	6.077510903e-08
2376	6.023482721e-08
2377	5.960505286e-08
2378	5.928285405e-08
2379	5.878304099e-08
2380	5.84766571e-08
2381	5.802379149e-08
2382	5.752439974e-08
2383	5.725349789e-08
2384	5.680578145e-08
2385	5.648368129e-08
2386	5.614710512e-08
2387	5.607735007e-08
2388	5.573348288e-08
2389	5.564633647e-08
2390	5.509624428e-08
2391	5.490666865e-08
2392	5.473649234e-08
2393	5.421651806e-08
2394	5.377487771e-08
2395	5.340655504e-08
2396	5.296685489e-08
2397	5.270931939e-08
2398	5.244821994e-08
2399	5.191418308e-08
2400	5.138052626e-08
2401	5.094223884e-08
2402	5.039088692e-08
2403	4.999916493e-08
2404	4.991678598e-08
2405	4.925334378e-08
2406	4.858580421e-08
2407	4.83052753e-08
2408	4.798538104e-08
2409	4.778952118e-08
2410	4.758756637e-08
2411	4.744842366e-08
2412	4.713797654e-08
2413	4.684855259e-08
2414	4.672267515e-08
2415	4.618802183e-08
2416	4.574554773e-08
2417	4.553913968e-08
2418	4.526905207e-08
2419	4.496630535e-08
2420	4.477357107e-08
2421	4.455025059e-08
2422	4.442673135e-08
2423	4.407869436e-08
2424	4.363518378e-08
2425	4.340455363e-08
2426	4.320786356e-08
2427	4.281504474e-08
2428	4.269369395e-08
2429	4.256073184e-08
2430	4.223205701e-08
2431	4.198942498e-08
2432	4.168459537e-08
2433	4.16546307e-08
2434	4.112090374e-08
2435	4.05649481e-08
2436	4.053095276e-08
2437	4.041310682e-08
2438	4.029299171e-08
2439	4.026160126e-08
2440	4.00536248e-08
2441	3.961642956e-08
2442	3.942016336e-08
2443	3.923811539e-08
2444	3.873998782e-08
2445	3.843949217e-08
2446	3.82082925e-08
2447	3.804597019e-08
2448	3.783423921e-08
2449	3.767985124e-08
2450	3.739759068e-08
2451	3.698109317e-08
2452	3.667647701e-08
2453	3.636583218e-08
2454	3.609503322e-08
2455	3.585278221e-08
2456	3.563540652e-08
2457	3.531519035e-08
2458	3.49890013e-08
2459	3.479459243e-08
2460	3.45370462e-08
2461	3.445244865e-08
2462	3.433967166e-08
2463	3.42155828e-08
2464	3.387979784e-08
2465	3.371107114e-08
2466	3.349867749e-08
2467	3.335136376e-08
2468	3.327199506e-08
2469	3.299111774e-08
2470	3.283625154e-08
2471	3.272062777e-08
2472	3.244736623e-08
2473	3.199041974e-08
2474	3.155460185e-08
2475	3.137699502e-08
2476	3.104154834e-08
2477	3.082964191e-08
2478	3.072069229e-08
2479	3.066220107e-08
2480	3.05291549e-08
2481	3.028882852e-08
2482	2.997662916e-08
2483	2.969527676e-08
2484	2.955149547e-08
2485	2.930536374e-08
2486	2.901673537e-08
2487	2.877602127e-08
2488	2.866589781e-08
2489	2.84376495e-08
2490	2.796585652e-08
2491	2.788959734e-08
2492	2.783864903e-08
2493	2.771897399e-08
2494	2.751067085e-08
2495	2.709337408e-08
2496	2.69934038e-08
2497	2.681812781e-08
2498	2.665305641e-08
2499	2.636417532e-08
2500	2.628975509e-08
2501	2.604091554e-08
2502	2.58719318e-08
2503	2.572245597e-08
2504	2.556049685e-08
2505	2.551045604e-08
2506	2.537743943e-08
2507	2.531874323e-08
2508	2.515750879e-08
2509	2.498858872e-08
2510	2.476175856e-08
2511	2.443355528e-08
2512	2.437433117e-08
2513	2.406848059e-08
2514	2.394399258e-08
2515	2.392018447e-08
2516	2.380977189e-08
2517	2.37107769e-08
2518	2.362452274e-08
2519	2.356560642e-08
2520	2.336329936e-08
2521	2.315762165e-08
2522	2.310746253e-08
2523	2.290712433e-08
2524	2.27892046e-08
2525	2.253470043e-08
2526	2.246786437e-08
2527	2.230656535e-08
2528	2.223524884e-08
2529	2.221535305e-08
2530	2.204339107e-08
2531	2.194388017e-08
2532	2.184382199e-08
2533	2.173228124e-08
2534	2.158525364e-08
2535	2.130875015e-08
2536	2.115717331e-08
2537	2.110805128e-08
2538	2.095151242e-08
2539	2.08170505e-08
2540	2.063767116e-08
2541	2.052991412e-08
2542	2.051894175e-08
2543	2.031569425e-08
2544	2.021583806e-08
2545	2.008577541e-08
2546	1.97925573e-08
2547	1.976580407e-08
2548	1.967628121e-08
2549	1.961852754e-08
2550	1.945679544e-08
2551	1.931723953e-08
2552	1.908825946e-08
2553	1.884084511e-08
2554	1.863233143e-08
2555	1.847178947e-08
2556	1.845604475e-08
2557	1.832946445e-08
2558	1.81205202e-08
2559	1.799859134e-08
2560	1.791340465e-08
2561	1.766780831e-08
2562	1.751782414e-08
2563	1.732664641e-08
2564	1.723270963e-08
2565	1.687705187e-08
2566	1.666236456e-08
2567	1.663778998e-08
2568	1.655158159e-08
2569	1.653774419e-08
2570	1.639444506e-08
2571	1.636049968e-08
2572	1.621701866e-08
2573	1.61585659e-08
2574	1.610922845e-08
2575	1.585932695e-08
2576	1.575551097e-08
2577	1.574185442e-08
2578	1.572884728e-08
2579	1.567096386e-08
2580	1.555469274e-08
2581	1.546809108e-08
2582	1.541818515e-08
2583	1.53965208e-08
2584	1.537063576e-08
2585	1.522952256e-08
2586	1.515433196e-08
2587	1.505002899e-08
2588	1.493077034e-08
2589	1.484896356e-08
2590	1.473541014e-08
2591	1.465780898e-08
2592	1.464374269e-08
2593	1.453046869e-08
2594	1.439388795e-08
2595	1.431409653e-08
2596	1.410325393e-08
2597	1.408277458e-08
2598	1.399805258e-08
